Employee ID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary,Bonus %,Country,City,Exit Date,years with company
E02566,Julian Fernandez,Development Engineer,Engineering,Research & Development,Male,Latino,27,2022-02-07,81713.0,0.0,Brazil,Rio de Janeiro,,1.3041095890410959
E02294,Elijah Washington,Vice President,Marketing,Manufacturing,Male,Caucasian,47,2022-02-13,214303.0,40.0,United States,Seattle,,1.2876712328767124
E02676,Carson Santos,Sr. Account Representative,Sales,Corporate,Male,Latino,34,2022-02-15,80655.0,0.0,Brazil,Sao Paulo,,1.2821917808219179
E02165,Isaiah Dixon,Development Engineer,Engineering,Corporate,Male,Caucasian,29,2022-02-27,74901.0,0.0,United States,Austin,,1.2493150684931507
E02630,Layla Kang,Manager,Marketing,Research & Development,Female,Asian,26,2022-03-02,128965.0,9.0,United States,Columbus,,1.2410958904109588
E02452,Eva Lam,Field Engineer,Engineering,Manufacturing,Female,Asian,42,2022-03-08,73404.0,0.0,United States,Austin,,1.2246575342465753
E02105,Ezekiel Brown,Manager,Finance,Corporate,Male,Caucasian,27,2022-03-14,120315.0,8.0,United States,Miami,7/17/2022,1.2082191780821918
E02121,Sadie Singh,Director,Engineering,Specialty Products,Female,Asian,45,2022-03-16,182717.0,26.0,United States,Columbus,,1.2027397260273973
E02584,Jack Garcia,Manager,Human Resources,Corporate,Male,Latino,37,2022-03-21,123918.0,8.0,Brazil,Rio de Janeiro,,1.189041095890411
E02918,Samuel Watson,Network Architect,IT,Corporate,Male,Caucasian,29,2022-04-09,77557.0,0.0,United States,Miami,9/12/2022,1.1369863013698631
E02575,Axel Aguilar,Analyst,Accounting,Manufacturing,Male,Latino,45,2022-04-10,96029.0,0.0,Brazil,Rio de Janeiro,,1.1342465753424658
E02362,Mason Oh,Manager,Human Resources,Manufacturing,Male,Asian,25,2022-04-11,125644.0,7.0,United States,Seattle,,1.1315068493150684
E02282,Wesley Duong,Sr. Business Partner,Human Resources,Specialty Products,Male,Asian,29,2022-04-14,86226.0,0.0,United States,Seattle,,1.1232876712328768
E02167,Nolan Howard,Quality Engineer,Engineering,Research & Development,Male,Caucasian,26,2022-04-18,82963.0,0.0,United States,Austin,6/23/2022,1.1123287671232878
E02278,Amelia Mehta,Director,Human Resources,Corporate,Female,Asian,26,2022-04-21,193971.0,22.0,United States,Chicago,,1.104109589041096
E02477,Layla Gutierrez,Computer Systems Manager,IT,Specialty Products,Female,Latino,39,2022-05-05,65957.0,5.0,Brazil,Rio de Janeiro,,1.0657534246575342
E02751,Eloise Griffin,Enterprise Architect,IT,Specialty Products,Female,Caucasian,27,2022-05-06,77607.0,0.0,United States,Miami,,1.063013698630137
E02525,Nora Butler,Vice President,IT,Research & Development,Female,Black,26,2022-05-06,188880.0,36.0,United States,Phoenix,,1.063013698630137
E02771,Logan Daniels,Analyst,Accounting,Corporate,Male,Caucasian,26,2022-05-07,70275.0,0.0,United States,Columbus,,1.0602739726027397
E02505,Oliver Fernandez,Manager,Marketing,Research & Development,Male,Latino,31,2022-05-15,125664.0,5.0,Brazil,Manaus,,1.0383561643835617
E02330,Aubrey Maldonado,Automation Engineer,Engineering,Manufacturing,Female,Latino,38,2022-06-13,120795.0,0.0,Brazil,Sao Paulo,,0.958904109589041
E02387,Nolan Garcia,Analyst,Sales,Specialty Products,Male,Latino,26,2022-06-16,66865.0,0.0,Brazil,Rio de Janeiro,,0.9506849315068493
E02441,Christopher Delgado,Network Architect,IT,Corporate,Male,Latino,33,2022-06-24,84317.0,0.0,Brazil,Rio de Janeiro,,0.9287671232876712
E02644,Lucy Mai,Director,Engineering,Corporate,Female,Asian,56,2022-06-27,197579.0,18.0,United States,Chicago,,0.9205479452054794
E02468,Luca Washington,Enterprise Architect,IT,Corporate,Male,Black,40,2022-06-27,65075.0,0.0,United States,Phoenix,,0.9205479452054794
E02328,Luca Hunter,Field Engineer,Engineering,Corporate,Male,Caucasian,39,2022-06-27,67216.0,0.0,United States,Phoenix,,0.9205479452054794
E02231,Jayden Jones,Cloud Infrastructure Architect,IT,Manufacturing,Male,Caucasian,27,2022-07-09,74587.0,0.0,United States,Austin,,0.8876712328767123
E02745,Hailey Liu,Field Engineer,Engineering,Manufacturing,Female,Asian,31,2022-07-09,72475.0,0.0,United States,Phoenix,,0.8876712328767123
E02529,Charles Bryant,Analyst,Sales,Manufacturing,Male,Caucasian,27,2022-07-12,56919.0,0.0,United States,Miami,1/10/2023,0.8794520547945206
E02275,Valentina Oh,Manager,Sales,Corporate,Female,Asian,32,2022-07-12,126464.0,15.0,United States,Miami,,0.8794520547945206
E02235,Jaxson Brooks,Network Architect,IT,Manufacturing,Male,Black,57,2022-07-15,77028.0,0.0,United States,Seattle,,0.8712328767123287
E02626,Luke Acosta,Network Architect,IT,Specialty Products,Male,Latino,57,2022-07-20,93872.0,0.0,Brazil,Sao Paulo,12/7/2022,0.8575342465753425
E02191,David Ha,Sr. Account Representative,Sales,Corporate,Male,Asian,33,2022-07-27,89759.0,0.0,China,Chongqing,,0.8383561643835616
E02531,Riley Phillips,Vice President,Engineering,Specialty Products,Female,Caucasian,26,2022-08-05,211121.0,35.0,United States,Phoenix,,0.8136986301369863
E02597,David Bryant,Solutions Architect,IT,Specialty Products,Male,Caucasian,36,2022-08-07,64937.0,0.0,United States,Miami,,0.8082191780821918
E02161,Evelyn Alvarado,Network Administrator,IT,Specialty Products,Female,Latino,36,2022-08-12,83548.0,0.0,United States,Miami,,0.7945205479452054
E02578,Owen Han,Analyst,Sales,Specialty Products,Male,Asian,30,2022-09-01,66892.0,0.0,United States,Seattle,,0.7397260273972602
E02156,Owen Guerrero,Field Engineer,Engineering,Corporate,Male,Latino,40,2022-09-03,97938.0,0.0,United States,Chicago,,0.7342465753424657
E02036,Leonardo Carter,Business Partner,Human Resources,Specialty Products,Male,Caucasian,50,2022-09-07,54931.0,0.0,United States,Austin,,0.7232876712328767
E02722,Vivian Brooks,Business Partner,Human Resources,Specialty Products,Female,Black,34,2022-09-12,57483.0,0.0,United States,Seattle,11/18/2022,0.7095890410958904
E02076,Axel Patel,Analyst,Sales,Research & Development,Male,Asian,27,2022-09-13,73203.0,0.0,United States,Miami,,0.7068493150684931
E02780,Samuel Patterson,Vice President,Accounting,Specialty Products,Male,Caucasian,25,2022-10-07,197331.0,33.0,United States,Seattle,,0.6410958904109589
E02233,Greyson Lim,Director,Finance,Corporate,Male,Asian,28,2022-10-12,198662.0,25.0,China,Beijing,,0.6273972602739726
E02516,Jayden Phillips,Director,IT,Research & Development,Male,Caucasian,25,2022-10-13,154186.0,26.0,United States,Austin,,0.6246575342465753
E02388,Alexander Zhu,Network Architect,IT,Corporate,Male,Asian,30,2022-10-17,89164.0,0.0,United States,Phoenix,,0.6136986301369863
E02635,Luna Chang,IT Coordinator,IT,Specialty Products,Female,Asian,64,2022-10-20,43271.0,0.0,China,Chengdu,,0.6054794520547945
E02641,Scarlett Rodriguez,Solutions Architect,IT,Corporate,Female,Latino,64,2022-11-03,71864.0,0.0,Brazil,Manaus,,0.5671232876712329
E02615,Riley Vega,Director,Engineering,Research & Development,Female,Latino,25,2022-11-11,177264.0,16.0,Brazil,Manaus,,0.5452054794520548
E02213,Savannah Rodriguez,Director,Sales,Corporate,Female,Latino,30,2022-11-18,109961.65939278937,24.0,Brazil,Manaus,,0.5260273972602739
E02213,Savannah Rodriguez,Director,Sales,Corporate,Female,Latino,30,2022-11-18,168050.0,24.0,Brazil,Manaus,,0.5260273972602739
E02094,Ayla Ma,Manager,Marketing,Corporate,Female,Asian,27,2022-12-05,118304.0,7.0,China,Shanghai,,0.4794520547945205
E02345,Emily Zheng,Solutions Architect,IT,Corporate,Female,Asian,50,2022-12-06,91004.0,0.0,China,Shanghai,,0.4767123287671233
E02224,Axel Bailey,Analyst,Marketing,Corporate,Male,Black,47,2022-12-07,99382.0,0.0,United States,Chicago,,0.473972602739726
E02453,Caroline Chau,IT Systems Architect,IT,Specialty Products,Female,Asian,55,2022-12-07,91179.0,0.0,United States,Columbus,2/1/2023,0.473972602739726
E02109,Lillian Desai,Field Engineer,Engineering,Manufacturing,Female,Asian,27,2022-12-12,92806.0,0.0,China,Chengdu,,0.4602739726027397
E02267,Matthew Simmons,Manager,Accounting,Research & Development,Male,Black,28,2022-12-19,142797.0,10.0,United States,Seattle,,0.4410958904109589
E02758,Sadie Pham,Analyst,Finance,Specialty Products,Female,Asian,26,2022-12-25,66563.0,0.0,China,Chengdu,1/25/2023,0.4246575342465753
